Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,2024-02-09 00:00:00,2024-02-16 00:00:00,760,küp akça,iki göbek,,1,2,,,,,
,2024-02-09 00:00:00,2024-02-16 00:00:00,800,ardahan gri,yavru kanat,,,,,3,,,
,2024-02-09 00:00:00,2024-02-16 00:00:00,810,ardahan gri,madra,8,,,1,,,,
,2024-02-09 00:00:00,2024-02-16 00:00:00,820,ardahan gri,baklava,,,,,,,,
,2024-02-09 00:00:00,2024-02-16 00:00:00,830,ardahan gri,karışık çizgi,,,3,,,,,
,2024-02-09 00:00:00,2024-02-16 00:00:00,840,,,,,,,,,,
,2024-02-09 00:00:00,2024-02-16 00:00:00,860,ardahan gri,iki göbek,,1,,2,,,,
,2024-02-09 00:00:00,2024-02-16 00:00:00,900,pvc gri,yavru kanat,,,,,4,,9,
,2024-02-09 00:00:00,2024-02-16 00:00:00,920,pvc gri,baklava,,,,,,,,
,2024-02-09 00:00:00,2024-02-16 00:00:00,930,pvc gri,karışık çizgi,,,5,1,,,,
,2024-02-09 00:00:00,2024-02-16 00:00:00,960,pvc gri,iki göbek,51,1,4,9,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,100,italyan ceviz,yavru kanat,,,,,1,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,110,italyan ceviz,madra,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,120,italyan ceviz,baklava,1,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,130,italyan ceviz,karışık çizgi,11,,,1,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,140,,,2,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,160,italyan ceviz,iki göbek,10,1,3,2,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,200,koyu ceviz,yavru kanat,,,,,2,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,220,koyu ceviz,baklava,3,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,230,koyu ceviz,karışık çizgi,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,240,,,4,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,260,koyu ceviz,iki göbek,6,2,2,4,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,300,gold ceviz,yavru kanat,,,,,1,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,310,gold ceviz,madra,1,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,320,gold ceviz,baklava,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,330,gold ceviz,karışık çizgi,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,340,,,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,360,gold ceviz,iki göbek,14,,10,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,400,ABD ceviz,yavru kanat,,,,,6,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,410,ABD ceviz,madra,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,420,ABD ceviz,baklava,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,430,ABD ceviz,karışık çizgi,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,440,,,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,460,ABD ceviz,iki göbek,83,,2,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,500,wenge,yavru kanat,,,,,2,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,520,wenge,baklava,9,2,2,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,530,wenge,karışık çizgi,5,,4,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,540,,,1,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,560,wenge,iki göbek,4,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,600,bute beyaz,yavru kanat,,,,,7,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,610,bute beyaz,madra,5,,2,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,620,bute beyaz,baklava,4,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,630,bute beyaz,karışık çizgi,8,2,9,3,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,640,,,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,660,bute beyaz,iki göbek,69,2,,15,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,700,küp akça,yavru kanat,,,,,9,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,720,küp akça,baklava,4,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,730,küp akça,karışık çizgi,24,3,9,6,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,740,,,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,760,küp akça,iki göbek,57,3,7,10,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,800,ardahan gri,yavru kanat,,,,,8,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,810,ardahan gri,madra,,,2,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,820,ardahan gri,baklava,4,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,830,ardahan gri,karışık çizgi,7,3,3,2,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,840,,,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,860,ardahan gri,iki göbek,47,,11,8,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,900,pvc gri,yavru kanat,,,,,2,,7,4
,2024-02-16 00:00:00,2024-02-23 00:00:00,920,pvc gri,baklava,,,1,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,930,pvc gri,karışık çizgi,,,,,,,,
,2024-02-16 00:00:00,2024-02-23 00:00:00,960,pvc gri,iki göbek,23,,,6,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,100,italyan ceviz,yavru kanat,,,,,1,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,110,italyan ceviz,madra,1,,,1,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,120,italyan ceviz,baklava,4,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,130,italyan ceviz,karışık çizgi,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,140,,,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,160,italyan ceviz,iki göbek,14,,3,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,200,koyu ceviz,yavru kanat,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,220,koyu ceviz,baklava,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,230,koyu ceviz,karışık çizgi,1,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,240,,,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,260,koyu ceviz,iki göbek,4,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,300,gold ceviz,yavru kanat,,,,,3,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,310,gold ceviz,madra,,,1,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,320,gold ceviz,baklava,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,330,gold ceviz,karışık çizgi,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,340,,,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,360,gold ceviz,iki göbek,3,,,2,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,400,ABD ceviz,yavru kanat,,,,,2,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,410,ABD ceviz,madra,,1,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,420,ABD ceviz,baklava,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,430,ABD ceviz,karışık çizgi,41,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,440,,,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,460,ABD ceviz,iki göbek,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,500,wenge,yavru kanat,,,,,1,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,520,wenge,baklava,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,530,wenge,karışık çizgi,2,,,1,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,540,,,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,560,wenge,iki göbek,5,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,600,bute beyaz,yavru kanat,,,,,9,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,610,bute beyaz,madra,2,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,620,bute beyaz,baklava,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,630,bute beyaz,karışık çizgi,3,1,6,1,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,640,,,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,660,bute beyaz,iki göbek,23,,7,13,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,700,küp akça,yavru kanat,,,,,3,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,720,küp akça,baklava,4,,,1,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,730,küp akça,karışık çizgi,5,1,2,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,740,,,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,760,küp akça,iki göbek,40,3,6,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,800,ardahan gri,yavru kanat,,,,,6,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,810,ardahan gri,madra,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,820,ardahan gri,baklava,5,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,830,ardahan gri,karışık çizgi,5,1,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,840,,,,1,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,860,ardahan gri,iki göbek,79,3,4,8,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,900,pvc gri,yavru kanat,,,,,2,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,920,pvc gri,baklava,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,930,pvc gri,karışık çizgi,,,,,,,,
,2024-02-23 00:00:00,2024-03-01 00:00:00,960,pvc gri,iki göbek,6,2,,2,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,100,italyan ceviz,yavru kanat,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,110,italyan ceviz,madra,2,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,120,italyan ceviz,baklava,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,130,italyan ceviz,karışık çizgi,3,,2,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,140,,,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,160,italyan ceviz,iki göbek,3,,2,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,200,koyu ceviz,yavru kanat,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,220,koyu ceviz,baklava,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,230,koyu ceviz,karışık çizgi,,,5,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,240,,,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,260,koyu ceviz,iki göbek,2,,1,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,300,gold ceviz,yavru kanat,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,310,gold ceviz,madra,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,320,gold ceviz,baklava,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,330,gold ceviz,karışık çizgi,3,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,340,,,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,360,gold ceviz,iki göbek,6,1,3,3,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,400,ABD ceviz,yavru kanat,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,410,ABD ceviz,madra,1,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,420,ABD ceviz,baklava,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,430,ABD ceviz,karışık çizgi,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,440,,,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,460,ABD ceviz,iki göbek,4,,1,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,500,wenge,yavru kanat,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,520,wenge,baklava,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,530,wenge,karışık çizgi,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,540,,,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,560,wenge,iki göbek,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,600,bute beyaz,yavru kanat,,,,,3,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,610,bute beyaz,madra,1,,1,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,620,bute beyaz,baklava,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,630,bute beyaz,karışık çizgi,16,1,8,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,640,,,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,660,bute beyaz,iki göbek,21,1,8,2,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,700,küp akça,yavru kanat,,,,,3,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,720,küp akça,baklava,,,2,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,730,küp akça,karışık çizgi,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,740,,,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,760,küp akça,iki göbek,6,,2,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,800,ardahan gri,yavru kanat,,,,,1,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,810,ardahan gri,madra,3,,1,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,820,ardahan gri,baklava,7,,1,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,830,ardahan gri,karışık çizgi,2,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,840,,,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,860,ardahan gri,iki göbek,9,,5,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,900,pvc gri,yavru kanat,,,,,,,1,
,2024-03-01 00:00:00,2024-03-08 00:00:00,920,pvc gri,baklava,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,930,pvc gri,karışık çizgi,,,,,,,,
,2024-03-01 00:00:00,2024-03-08 00:00:00,960,pvc gri,iki göbek,,,1,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,100,italyan ceviz,yavru kanat,,,,,3,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,110,italyan ceviz,madra,,1,,1,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,120,italyan ceviz,baklava,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,130,italyan ceviz,karışık çizgi,15,,,4,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,140,,,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,160,italyan ceviz,iki göbek,30,2,4,4,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,200,koyu ceviz,yavru kanat,,,,,3,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,220,koyu ceviz,baklava,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,230,koyu ceviz,karışık çizgi,,,1,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,240,,,2,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,260,koyu ceviz,iki göbek,12,1,4,3,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,300,gold ceviz,yavru kanat,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,310,gold ceviz,madra,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,320,gold ceviz,baklava,1,,2,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,330,gold ceviz,karışık çizgi,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,340,,,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,360,gold ceviz,iki göbek,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,400,ABD ceviz,yavru kanat,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,410,ABD ceviz,madra,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,420,ABD ceviz,baklava,2,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,430,ABD ceviz,karışık çizgi,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,440,,,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,460,ABD ceviz,iki göbek,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,500,wenge,yavru kanat,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,520,wenge,baklava,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,530,wenge,karışık çizgi,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,540,,,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,560,wenge,iki göbek,3,,3,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,600,bute beyaz,yavru kanat,,,,,2,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,610,bute beyaz,madra,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,620,bute beyaz,baklava,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,630,bute beyaz,karışık çizgi,17,,5,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,640,,,5,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,660,bute beyaz,iki göbek,12,5,11,2,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,700,küp akça,yavru kanat,,,,,2,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,720,küp akça,baklava,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,730,küp akça,karışık çizgi,18,1,3,1,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,740,,,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,760,küp akça,iki göbek,17,1,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,800,ardahan gri,yavru kanat,,,,,6,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,810,ardahan gri,madra,5,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,820,ardahan gri,baklava,4,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,830,ardahan gri,karışık çizgi,12,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,840,,,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,860,ardahan gri,iki göbek,35,1,11,6,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,900,pvc gri,yavru kanat,,,,,1,,5,15
,2024-03-08 00:00:00,2024-03-15 00:00:00,920,pvc gri,baklava,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,930,pvc gri,karışık çizgi,,,,,,,,
,2024-03-08 00:00:00,2024-03-15 00:00:00,960,pvc gri,iki göbek,12,,2,4,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,100,italyan ceviz,yavru kanat,,,,,1,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,110,italyan ceviz,madra,1,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,120,italyan ceviz,baklava,4,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,130,italyan ceviz,karışık çizgi,11,,5,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,140,,,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,160,italyan ceviz,iki göbek,13,1,6,1,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,200,koyu ceviz,yavru kanat,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,220,koyu ceviz,baklava,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,230,koyu ceviz,karışık çizgi,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,240,,,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,260,koyu ceviz,iki göbek,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,300,gold ceviz,yavru kanat,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,310,gold ceviz,madra,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,320,gold ceviz,baklava,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,330,gold ceviz,karışık çizgi,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,340,,,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,360,gold ceviz,iki göbek,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,400,ABD ceviz,yavru kanat,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,410,ABD ceviz,madra,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,420,ABD ceviz,baklava,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,430,ABD ceviz,karışık çizgi,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,440,,,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,460,ABD ceviz,iki göbek,4,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,500,wenge,yavru kanat,,,,,1,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,520,wenge,baklava,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,530,wenge,karışık çizgi,6,1,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,540,,,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,560,wenge,iki göbek,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,600,bute beyaz,yavru kanat,,,,,6,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,610,bute beyaz,madra,5,,2,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,620,bute beyaz,baklava,3,,,1,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,630,bute beyaz,karışık çizgi,20,,5,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,640,,,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,660,bute beyaz,iki göbek,13,4,11,4,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,700,küp akça,yavru kanat,,,,,9,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,720,küp akça,baklava,,,,2,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,730,küp akça,karışık çizgi,25,4,8,1,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,740,,,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,760,küp akça,iki göbek,30,1,8,4,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,800,ardahan gri,yavru kanat,,,,,1,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,810,ardahan gri,madra,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,820,ardahan gri,baklava,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,830,ardahan gri,karışık çizgi,9,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,840,,,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,860,ardahan gri,iki göbek,49,,9,9,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,900,pvc gri,yavru kanat,,,,,2,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,920,pvc gri,baklava,,,2,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,930,pvc gri,karışık çizgi,,,,,,,,
,2024-03-15 00:00:00,2024-03-22 00:00:00,960,pvc gri,iki göbek,11,,1,2,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,100,italyan ceviz,yavru kanat,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,110,italyan ceviz,madra,10,,2,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,120,italyan ceviz,baklava,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,130,italyan ceviz,karışık çizgi,6,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,140,,,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,160,italyan ceviz,iki göbek,6,,1,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,200,koyu ceviz,yavru kanat,,,,,4,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,220,koyu ceviz,baklava,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,230,koyu ceviz,karışık çizgi,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,240,,,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,260,koyu ceviz,iki göbek,,,2,6,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,300,gold ceviz,yavru kanat,,,,,6,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,310,gold ceviz,madra,28,,1,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,320,gold ceviz,baklava,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,330,gold ceviz,karışık çizgi,,,2,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,340,,,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,360,gold ceviz,iki göbek,,,2,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,400,ABD ceviz,yavru kanat,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,410,ABD ceviz,madra,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,420,ABD ceviz,baklava,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,430,ABD ceviz,karışık çizgi,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,440,,,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,460,ABD ceviz,iki göbek,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,500,wenge,yavru kanat,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,520,wenge,baklava,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,530,wenge,karışık çizgi,,,,,,,,
,2024-03-22 00:00:00,2024-03-29 00:00:00,540,,,,,,,,,,
